redcap_data_access_group,redcap_data_access_group_unlabelled,dag_id,place_name,postcode,country,lon,lat,ccg,postcode_start,city,site_type,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,median_ccg_imd_rank,median_ccg_imd_quintile,median_ccg_imd_decile,mean_ccg_imd_rank,mean_ccg_imd_quintile,mean_ccg_imd_decile,nhs_region
university_hospitab,NA,RWEAA3,Leicester Royal Infirmary,LE1 5WW,England,-1.1348028,52.6278166,E38000097,LE1,Leicester,Acute,10001.059917355371,2.7049975292438018,9986.69234642803,2.7727299055046832,1.0393498366165679,3087.0131094626186,8762,2.864048470553957,0.20302745335962386,0.3526770817533748,0.2800758380100106,0.48301228575762173,125649,4,8,118897.86466942148,3.918388429752066,7.43801652892562,Midlands
university_hospitab,university_hospitab,RWWAA,Leicester Royal Infirmary,LE1 5WW,England,-1.1348028,52.6278166,E38000097,LE1,Leicester,Acute,10001.059917355371,2.7049975292438018,9986.69234642803,2.7727299055046832,1.0393498366165679,3087.0131094626186,8762,2.864048470553957,0.20302745335962386,0.3526770817533748,0.2800758380100106,0.48301228575762173,125649,4,8,118897.86466942148,3.918388429752066,7.43801652892562,Midlands
nottingham_univers,NA,RXICC0,Nottingham University Hospitals Nhs Trust - Queen's Medical Centre Campus,NG7 2UH,England,-1.185,52.94435,E38000132,NG7,Nottingham,Acute,8115.557228915663,2.764784300456827,8360.240666710286,2.726405927347291,1.0494075639036313,2679.8322952074573,5602,3.0990621745923757,0.2970721015440984,0.5546322952106778,0.2767011253598534,0.5053421879089244,142977,5,9,128790.9748995984,4.214859437751004,7.994979919678715,Midlands
milton_keynes_univ,milton_keynes_univ,RD1816,Milton Keynes Hospital,MK6 5LD,England,-0.735001,52.0265376,E38000107,MK6,Milton Keynes,Acute,18791.39454094293,-0.034014365682382135,18680.082113085875,-0.009764869886174896,-0.22888134214688952,9730.702700156036,20353,-0.6305525820510203,0.05286646744259201,0.11402956904687009,0.07789399182132746,0.1598655237496068,63155,2,4,72605.36848635235,2.640198511166253,4.750620347394541,East of England
milton_keynes_univ,milton_keynes_univ,RDB16,Milton Keynes Hospital,MK6 5LD,England,-0.735001,52.0265376,E38000107,MK6,Milton Keynes,Acute,18791.39454094293,-0.034014365682382135,18680.082113085875,-0.009764869886174896,-0.22888134214688952,9730.702700156036,20353,-0.6305525820510203,0.05286646744259201,0.11402956904687009,0.07789399182132746,0.1598655237496068,63155,2,4,72605.36848635235,2.640198511166253,4.750620347394541,East of England
east_suffolk_and_n,east_suffolk_and_n,RDDE4,Colchester General Hospital,CO4 5JL,England,0.8997715,51.91029,E38000117,CO4,Colchester,Acute,15038.356481481482,-0.7422270942064815,15367.00452555589,-0.7937100278215427,0.7693010315620246,159.63497669425732,14524,-1.3726545187886783,0.08713302177280938,0.18928266082115697,0.03151175423145904,0.1068166185612075,95840,3,6,92383.2175925926,3.1972222222222224,5.862962962962963,East of England
milton_keynes_univ,milton_keynes_univ,RDG16,Milton Keynes Hospital,MK6 5LD,England,-0.735001,52.0265376,E38000107,MK6,Milton Keynes,Acute,18791.39454094293,-0.034014365682382135,18680.082113085875,-0.009764869886174896,-0.22888134214688952,9730.702700156036,20353,-0.6305525820510203,0.05286646744259201,0.11402956904687009,0.07789399182132746,0.1598655237496068,63155,2,4,72605.36848635235,2.640198511166253,4.750620347394541,East of England
james_paget_univer,NA,RG075,James Paget University Hospital,NR31 6LA,England,1.7177297,52.5617923,E38000063,NR31,Norfolk,Acute,11999.938420348059,-0.2767504494859438,12010.495842959379,-0.2491828795160847,-3.775165278563937,1013.9210358420383,11832,-0.9576102577118643,0.18469776173828759,0.30137721085394603,0.07169307065792754,0.1658111052034762,109303,4,7,108352.76974564926,3.6157965194109773,6.777777777777778,East of England
east_and_north_her,NA,RWH010,Lister Hospital,SG1 4AB,England,-0.2128745,51.9250924,E38000049,SG1,Stevenage,Acute,21222.39590643275,-0.8326747037274854,21363.894739697633,-0.9226693435763714,-5.36608449394356,17547.823910084488,21091.53398058253,-1.246356525625,0,0.023451253758093815,0.013342986980672126,0.06723129278427278,61604,2,4,59957.584795321636,2.298830409356725,4.015204678362573,East of England
norfolk_community,NA,RY3120,Norwich Community Hospital,NR2 3TU,England,1.2624465,52.6342754,E38000218,NR2,Norfolk,Community,16207.234463276836,-0.009029958108757055,16485.935182389323,-0.06332601740229386,-30.71974312753988,7750.029841944072,16743.100806451614,-0.3322417944056603,0.12568548190717382,0.2517459699021088,0.035995714216139875,0.16945404957872692,83569,3,5,86255.73022598871,3.0635593220338984,5.5423728813559325,East of England
london_north_west,london_north_west,RIK04,Ealing Hospital,UB1 3HW,England,-0.3449738,51.5072746,E38000048,UB1,Ealing,Acute,14189.440376569039,2.810099310040795,13904.2652896005,2.885307208889224,35.49220841459603,10046.969910308497,12764,2.7951866088960244,0.019970512543987424,0.16735756347337413,0.2181894465635886,0.4692287464285609,101349.5,3,6,96848.39958158995,3.3546025104602513,6.144351464435147,London
guys_and_st_thomas,guys_and_st_thomas,RJI22,St Thomas' Hospital,SE1 7EH,England,-0.1195779,51.4985226,E38000092,SE1,Southwark,Acute,11381.474012474013,4.4785908912453225,11361.000684949637,4.503651209391457,19.980316006199185,9144.437717361785,10802,4.576766608181818,0,0.19188516670416794,0.48288287692083703,0.7390143343083663,115393,4,7,111699.45114345114,3.787941787941788,7.024948024948025,London
imperial_college_h,NA,RY01,St Mary's Hospital,W2 1NY,England,-0.1742622,51.5170141,E38000202,W2,Westminster,Acute,15155.274580335732,3.9064391538141487,14757.283630771464,4.0453644086654705,1.042016666358894,8864.121718892668,14386.198275862067,4.407783160308271,0.05534889628829875,0.20373529064861776,0.46756003955760805,0.6374581514983805,92148,3,6,91707.41486810551,3.1882494004796165,5.823741007194244,London
leeds_and_york_par,leeds_and_york_par,RGDAM,The Mount,LS2 9LN,England,-1.5586948,53.8042175,E38000225,LS2,Leeds,Mental,13898.734750098387,0.6415011318606848,14056.37492860956,0.6141845795146728,-3.515561559023085,2279.6272186297388,14381,-0.05414872249770649,0.23470380788949227,0.3308176385307348,0.1719760740516887,0.29542129345497775,96692,3,6,98349.87839433293,3.2959464777646597,6.21763085399449,North East and Yorkshire
south_tyneside_and,NA,R0B010,Sunderland Royal Hospital,SR4 7TP,England,-1.4092278,54.9024525,E38000176,SR4,Sunderland,Acute,10650.582278481013,0.9366483546297468,10904.775758059715,0.7989085992479111,-8.820586570325448,3326.961653462396,8771,1.0236920867731094,0.21473942491270606,0.40465180431642145,0.10176910847676639,0.2739323281525629,127967,4,8,115443.49367088608,3.8428270042194095,7.238396624472574,North East and Yorkshire
doncaster_and_bass,doncaster_and_bass,RP%DR,Doncaster Royal Infirmary,DN2 5LT,England,-1.1089997,53.5310447,E38000044,DN2,Doncaster,Acute,11372.522494887526,0.2906617807453988,11250.789703771801,0.3275374000637364,-8.670367542041802,2209.82537235629,8886,0.23343845470270275,0.24047460003571405,0.40123081196552934,0.08547231830477311,0.2034179668123888,124284,4,8,111633.38854805726,3.724948875255624,7.007157464212679,North East and Yorkshire
northumbria_health,NA,RTF860,Northumbria Specialist Emergency Care Hospital,NE23 6NZ,England,-1.5669476,55.0730498,E38000130,NE23,Northumberland,Acute,15733.779520295204,-0.7297932944861624,16031.253847760327,-0.8170573343161808,-2.607267185563856,5513.618532514067,15867,-1.3857068478021206,0.1210652220689306,0.20715885934157732,0.04168934398217879,0.10892389281962357,91023,3,6,88753.84040590406,3.0968634686346865,5.691881918819188,North East and Yorkshire
south_tees_hospita,south_tees_hospita,RTRTA,The James Cook University Hospital,TS4 3BW,England,-1.2148054,54.55175509999999,E38000162,TS4,Middlesbrough,Acute,10660.528697571744,0.9926809035320088,10816.428562551857,0.9372916250069704,1.408829022689105,831.9382790937038,8080,0.4806334867797618,0.3652632233021064,0.4665903965437207,0.17931276476758934,0.3163504380658579,130641,4,8,115354.21964679912,3.7560706401766004,7.160044150110375,North East and Yorkshire
university_hospitab,NA,RVWAE0,Leicester Royal Infirmary,LE1 5WW,England,-1.1348028,52.6278166,E38000097,LE1,Leicester,Acute,10001.059917355371,2.7049975292438018,9986.69234642803,2.7727299055046832,1.0393498366165679,3087.0131094626186,8762,2.864048470553957,0.20302745335962386,0.3526770817533748,0.2800758380100106,0.48301228575762173,125649,4,8,118897.86466942148,3.918388429752066,7.43801652892562,Midlands
bradford_district,NA,TAD170,Lynfield Mount Hospital,BD9 6DP,England,-1.8049734,53.8098494,E38000019,BD9,Bradford,Mental,9809.655384615384,0.8352080444553847,9475.031036372726,0.9566632371653848,-2.2811672660291156,2005.9592174216666,7541.919075144505,0.6143570923573485,0.28895507465473314,0.44840120218513413,0.1478699760888027,0.30690955303527656,130953,4,8,119890.17230769231,3.933333333333333,7.4625641025641025,North East and Yorkshire
royal_albert_edwar,royal_albert_edwar,1124,Royal Albert Edward Infirmary,WN1 2NN,England,-2.6292126,53.5575626,E38000205,WN1,Wigan,Acute,14008.295192307693,-0.3881724800932692,14278.96051584243,-0.4960081736732788,6.8302147338596875,3340.691189701708,13197,-1.281304467295858,0.17057156070964516,0.32439932169048824,0.06768308221828605,0.16819621895931716,105468,4,7,97795.38557692307,3.330769230769231,6.191346153846154,North West
manchester_univers,manchester_univers,R0A0,Manchester Royal Infirmary,M13 9WL,England,-2.226656,53.46207949999999,E38000217,M13,Manchester,Acute,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,149512,5,9,137187.45947712418,4.406535947712419,8.479738562091503,North West
royal_liverpool__b,NA,RBQHQ0,Royal Liverpool University Hospital,L7 8XP,England,-2.9644575,53.409588,E38000101,L7,Liverpool,Acute,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,154052,5,9,135511.57512626261,4.299242424242424,8.30239898989899,North West
royal_liverpool__b,royal_liverpool__b,REMQ,Royal Liverpool University Hospital,L7 8XP,England,-2.9644575,53.409588,E38000101,L7,Liverpool,Acute,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.24440466108508518,0.4464929301158839,154052,5,9,135511.57512626261,4.299242424242424,8.30239898989899,North West
whiston_hospital,whiston_hospital,RNB01,Whiston Hospital,L35 5DR,England,-2.7856631,53.4199658,E38000091,L35,Knowsley,Acute,6392.957489878542,1.2369356582651823,6688.038644760201,1.0663321876333205,-332.12740144536116,595.2635783780977,4519,1.103118988691126,0.45189282556394067,0.623189597855963,0.1554289787721138,0.31735587039816854,151699,5,9,137788.02226720648,4.382591093117409,8.43927125506073,North West
royal_albert_edwar,royal_albert_edwar,RR02,Royal Albert Edward Infirmary,WN1 2NN,England,-2.6292126,53.5575626,E38000205,WN1,Wigan,Acute,14008.295192307693,-0.3881724800932692,14278.96051584243,-0.4960081736732788,6.8302147338596875,3340.691189701708,13197,-1.281304467295858,0.17057156070964516,0.32439932169048824,0.06768308221828605,0.16819621895931716,105468,4,7,97795.38557692307,3.330769230769231,6.191346153846154,North West
university_hospita,NA,RTX,Queen Elizabeth University Hospital Birmingham,B15 2GW,England,-1.9429313,52.4512054,E38000220,B15,Birmingham,Acute,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,133355,4,8,116662.59988351776,3.849155503785673,7.295282469423413,Midlands
north_west_borough,north_west_borough,RVT33,Hollins Park,WA2 8WA,England,-2.6084382,53.4290282,E38000194,WA2,Warrington,Community,18179.963581183612,-1.2147123573034901,18741.052342075167,-1.382350712574253,-3.211725728513524,9273.53587604344,21083,-2.3585574393965016,0.07962213893523584,0.182910104515816,0.04374217121581947,0.09628228677238723,63690,2,4,75916.22610015175,2.7116843702579665,4.893778452200303,North West
warrington_and_hal,warrington_and_hal,RWHHH,Warrington Hospital,WA5 1QG,England,-2.6096601,53.39421420000001,E38000194,WA5,Warrington,Acute,18179.963581183612,-1.2147123573034901,18741.052342075167,-1.382350712574253,-3.211725728513524,9273.53587604344,21083,-2.3585574393965016,0.07962213893523584,0.182910104515816,0.04374217121581947,0.09628228677238723,63690,2,4,75916.22610015175,2.7116843702579665,4.893778452200303,North West
queen_elizabeth_uh,queen_elizabeth_uh,G404H,Queen Elizabeth University Hospital,G51 4TF,Scotland,-4.3392518,55.8626363,S08000031,G51,Glasgow,Acute,2759.3960690887434,1.3193257965939051,2936.76687469141,1.0537354141419562,0.9896124546215826,294.326429962509,2542,0.858830195,0.20630390591291428,0.34623531557338766,0.19804548669338518,0.3234546044935124,30379,4,7,27332.725729600952,3.431705380186619,6.4149295215406,Scotland
queen_elizabeth_uh,queen_elizabeth_uh,G450H,Queen Elizabeth University Hospital,G51 4TF,Scotland,-4.3392518,55.8626363,S08000031,G51,Glasgow,Acute,2759.3960690887434,1.3193257965939051,2936.76687469141,1.0537354141419562,0.9896124546215826,294.326429962509,2542,0.858830195,0.20630390591291428,0.34623531557338766,0.19804548669338518,0.3234546044935124,30379,4,7,27332.725729600952,3.431705380186619,6.4149295215406,Scotland
queen_elizabeth_uh,queen_elizabeth_uh,GN405,Queen Elizabeth University Hospital,G51 4TF,Scotland,-4.3392518,55.8626363,S08000031,G51,Glasgow,Acute,2759.3960690887434,1.3193257965939051,2936.76687469141,1.0537354141419562,0.9896124546215826,294.326429962509,2542,0.858830195,0.20630390591291428,0.34623531557338766,0.19804548669338518,0.3234546044935124,30379,4,7,27332.725729600952,3.431705380186619,6.4149295215406,Scotland
nhs_lanarkshire,nhs_lanarkshire,L160H,University Hospital Monklands,ML6 0JS,Scotland,-3.9998893,55.8657665,S08000032,ML6,North Lanarkshire,Acute,2778.1592807845986,0.2933365615804577,2906.225715836278,0.05630906767692087,30.875509094258145,1048.8514369408344,2639,-0.1633587128768112,0.11334665408595586,0.2418734158479954,0.08971927747251053,0.2003108175611922,29110,4,7,27077.556302215766,3.408281874318925,6.370323283690519,Scotland
nhs_lanarkshire,nhs_lanarkshire,L308,University Hospital Monklands,ML6 0JS,Scotland,-3.9998893,55.8657665,S08000032,ML6,North Lanarkshire,Acute,2778.1592807845986,0.2933365615804577,2906.225715836278,0.05630906767692087,30.875509094258145,1048.8514369408344,2639,-0.1633587128768112,0.11334665408595586,0.2418734158479954,0.08971927747251053,0.2003108175611922,29110,4,7,27077.556302215766,3.408281874318925,6.370323283690519,Scotland
aberdeen_royal_inf,aberdeen_royal_inf,NH101,Aberdeen Royal Infirmary,AB25 2ZN,Scotland,-2.137269,57.1547,S08000020,AB25,Aberdeen,Acute,4490.255394190872,-1.2342249549338173,4585.713222780145,-1.393999439949437,-1.1689700599023176,3583.6415830668097,4838,-1.9224017029999998,0.003947072309661449,0.03522652151286271,0.04319626707174705,0.10200676540501005,14159,2,4,15742.42531120332,2.250207468879668,3.940871369294606,Scotland
nhs_dumfries_and_g,NA,Y146,Dumfries & Galloway Royal Infirmary,DG2 8RX,Scotland,-3.4459271,55.3341085,S08000017,DG2,Dumfriesshire,Acute,3369.761509433962,-0.8069899288218868,3416.2821375680965,-0.829986300227191,-2.735069985944969,2171.2548537212115,3460,-1.2253902483109242,0.04858650235362564,0.0725062146295023,0.050384778124504155,0.11144681863859945,22721,3,5,23002.624905660377,3,5.471698113207547,Scotland
dartford_and_grave,dartford_and_grave,RN007,Darent Valley Hospital,DA2 8DA,England,0.2624207,51.4346027,E38000043,DA2,Dartford,Acute,17030.83821656051,-0.3755785139477707,17143.52683954,-0.4169683085924211,-5.302929658558506,11675.2387261934,17150,-0.7889868956315798,0.02015048841661958,0.13504526441164394,0.04371562486026366,0.12356554294936158,81294,3,5,81898.3923566879,2.9044585987261144,5.254777070063694,South East
dartford_and_grave,dartford_and_grave,RN070,Darent Valley Hospital,DA2 8DA,England,0.2624207,51.4346027,E38000043,DA2,Dartford,Acute,17030.83821656051,-0.3755785139477707,17143.52683954,-0.4169683085924211,-5.302929658558506,11675.2387261934,17150,-0.7889868956315798,0.02015048841661958,0.13504526441164394,0.04371562486026366,0.12356554294936158,81294,3,5,81898.3923566879,2.9044585987261144,5.254777070063694,South East
dartford_and_grave,dartford_and_grave,RN770,Darent Valley Hospital,DA2 8DA,England,0.2624207,51.4346027,E38000043,DA2,Dartford,Acute,17030.83821656051,-0.3755785139477707,17143.52683954,-0.4169683085924211,-5.302929658558506,11675.2387261934,17150,-0.7889868956315798,0.02015048841661958,0.13504526441164394,0.04371562486026366,0.12356554294936158,81294,3,5,81898.3923566879,2.9044585987261144,5.254777070063694,South East
surrey_and_sussex,NA,RT004,East Surrey Hospital,RH1 5RH,England,-0.1620416,51.2192302,E38000054,RH1,Reigate and Banstead,Acute,22603.444642857143,-1.6059443867339285,22723.890546203977,-1.6547828608465933,-1.5199680464619214,20072.904513054174,24053,-1.9913648229471366,0,0.00893453381536832,0.009182075667211643,0.019665185253413774,44705,2,3,52612.88214285715,2.085714285714286,3.567857142857143,South East
surrey_and_sussex,surrey_and_sussex,RTP,East Surrey Hospital,RH1 5RH,England,-0.1620416,51.2192302,E38000054,RH1,Reigate and Banstead,Acute,22603.444642857143,-1.6059443867339285,22723.890546203977,-1.6547828608465933,-1.5199680464619214,20072.904513054174,24053,-1.9913648229471366,0,0.00893453381536832,0.009182075667211643,0.019665185253413774,44705,2,3,52612.88214285715,2.085714285714286,3.567857142857143,South East
